resource_uri,skos_prefLabel_ja,skos_prefLabel_en,altLabel,homepage,description,identifier,ndlAuthoritiesID,viafID,wikidataID,twitterID,seeAlso,language,disambiguatingDescription,note,additionalType,startDate,endDate,address,latitude,longitude,relatedOrganization,member,logo,source
https://collection.rcgs.jp/resource/AGENT0003218,ピーディ,"PD, Inc.",株式会社ピーディ,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46700,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,大阪府大阪市北区西天満5-6-12 GRACE・I　5F/6F,,,,,,https://collection.rcgs.jp/resource/PACKAGE0002972|https://www.mobygames.com/company/pd-inc (accessed 2018-11-29)
https://collection.rcgs.jp/resource/AGENT0000463,ネットファーム・コミュニケーションズ株式会社,NetFarm Communications Inc.,,https://www.netfarm.ne.jp/,1992年、ネットワーク関係サービス業、インターネットサービスプロバイダ業の会社として設立。2002年以降、dB-SOFTの事業を引き継ぎ事業を展開。,,,,https://www.wikidata.org/entity/Q11325443,,https://ja.wikipedia.org/wiki/ネットファーム・コミュニケーションズ|https://mediaarts-db.bunka.go.jp/id/C44920,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1992,,北海道札幌市中央区大通西5丁目1-1,,,,,,http://www.netfarm.ne.jp/ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/ネットファーム・コミュニケーションズ (accessed 2018-11-27)
https://collection.rcgs.jp/resource/AGENT0004002,,Big Ape Productions,,,,,,,https://www.wikidata.org/entity/Q2902116,,https://fr.wikipedia.org/wiki/Big_Ape_Productions,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1997,2003,"Novato, California",,,,,,https://fr.wikipedia.org/wiki/Big_Ape_Productions (accessed 2019-08-30)
https://collection.rcgs.jp/resource/AGENT0002115,ジャクソン株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46107,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001784,インタラクティブブレインズ,IB,株式会社インタラクティブブレインズ,http://www.ibrains.co.jp/,,,,,https://www.wikidata.org/entity/Q11287434,,https://ja.wikipedia.org/wiki/インタラクティブブレインズ|https://mediaarts-db.bunka.go.jp/id/C45816,,,,,2001-04-04,,東京都渋谷区渋谷三丁目26番18号矢倉ビル4階,,,,,,https://ja.wikipedia.org/wiki/インタラクティブブレインズ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001913,中日本リース株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45926,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003845,早川書房,Hayakawa Publishing Corporation,株式会社早川書房,https://www.hayakawa-online.co.jp/,1945年、設立。,,https://id.ndl.go.jp/auth/ndlna/00280009,,https://www.wikidata.org/entity/Q11511323,https://twitter.com/Hayakawashobo,https://ja.wikipedia.org/wiki/早川書房|https://mediaarts-db.bunka.go.jp/id/C47299,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1945-08,,東京都千代田区神田多町二丁目2番地,,,,,,https://ja.wikipedia.org/wiki/早川書房 (accessed )
https://collection.rcgs.jp/resource/AGENT0001505,デジタルドリーム,"DIGITAL DREAM,Inc.",,http://digitaldream.co.jp/,1999年、設立。,,,,,,https://mediaarts-db.bunka.go.jp/id/C45578,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1999-9,,徳島県徳島市,,,,,,http://digitaldream.co.jp/ (accessed 2019-09-27)
https://collection.rcgs.jp/resource/AGENT0002346,日本ソフトエンジニアリング（株）,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46310,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0000092,ダブルヘリックス,Double Helix Games,Double Helix Games LLC,,2007年、「Foundation 9 」と「The Collective and Shiny Entertainment」の合併で設立。,,,https://viaf.org/viaf/129469051,https://www.wikidata.org/entity/Q2665841,https://twitter.com/DoubleHelixGame,https://mediaarts-db.bunka.go.jp/id/C44724|https://ja.wikipedia.org/wiki/Double_Helix_Games,http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2007,,"Irvine, California, United States",,,https://collection.rcgs.jp/resource/AGENT0001122,,,https://en.wikipedia.org/wiki/Double_Helix_Games (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0007301|https://ja.wikipedia.org/wiki/Double_Helix_Games (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001511,,Grey Box,,https://www.greybox.com/,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45583,http://id.loc.gov/vocabulary/iso639-2/eng,,,制作チーム,,,,,,,,,https://www.mobygames.com/company/grey-box (accessed 2019-09-27)|https://www.greybox.com/ (accessed 2019-09-27)
https://collection.rcgs.jp/resource/AGENT0003838,オーエス出版,,,,1979年、オーエス出版株式会社創業。2004年、株式会社インデックス・コミュニケーションズに社名変更。2005年、インデックス・マガジンズと合併、株式会社インデックス・コミュニケーションズになる。2009年、株式譲渡によりグループを離脱し、株式会社ジャック・メディアに社名変更。2015年、商号を株式会社ジャック・メディア・キャピタルへ変更。,,,,https://www.wikidata.org/entity/Q11287666,,https://ja.wikipedia.org/wiki/ジャック・メディア・キャピタル|https://mediaarts-db.bunka.go.jp/id/C47292,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1979-07-26,,東京都港区虎ノ門三丁目6番2号第2秋山ビルディング8F,,,,,,https://ja.wikipedia.org/wiki/ジャック・メディア・キャピタル (accessed 2019-08-29)
https://collection.rcgs.jp/resource/AGENT0004093,,EAD Tokyo Software Development Department,任天堂情報開発本部東京制作部|Nintendo EAD Tokyo,,2003年、設立。2015年、任天堂企画開発本部と合併し、任天堂企画制作本部となる（廃止）。,,,,https://www.wikidata.org/entity/Q19276708,,,http://id.loc.gov/vocabulary/iso639-2/jpn,,,制作チーム,2003,2015-09-16,"Tokyo, Japan",,,https://collection.rcgs.jp/resource/AGENT0004095|https://collection.rcgs.jp/resource/AGENT0003924|https://collection.rcgs.jp/resource/AGENT0000833,,,https://www.mobygames.com/company/nintendo-ead (accessed 2019-09-24)|https://ja.wikipedia.org/wiki/小泉歓晃 (accessed 2019-09-24)|https://ja.wikipedia.org/wiki/任天堂情報開発本部 (accessed 2019-09-24)|https://en.wikipedia.org/wiki/Nintendo_Entertainment_Analysis_%26_Development (accessed 2019-09-24)
https://collection.rcgs.jp/resource/AGENT0003419,,Nexon Computer Museum,ネクソン・コンピュータ・ミュージアム,http://www.nexoncomputermuseum.org/,2013年、オープン。,,,,https://www.wikidata.org/entity/Q17042632,https://twitter.com/NCM_Master,https://mediaarts-db.bunka.go.jp/id/C46882|https://en.wikipedia.org/wiki/Nexon_Computer_Museum,http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/eng|http://id.loc.gov/vocabulary/iso639-2/zho|http://id.loc.gov/vocabulary/iso639-2/kor,,,博物館,2013-07-27,,"NXC Center, Jeju, Jeju Island , South Korea",,,,,,https://en.wikipedia.org/wiki/Nexon_Computer_Museum (accessed 2019-08-27)|http://www.nexoncomputermuseum.org/?mcode=0101&PHPSESSID=e806287b5877b04c793b36890908aaad (accessed 2019-08-27)
https://collection.rcgs.jp/resource/AGENT0002021,ユニバーサルエンターテインメント,UNIVERSAL ENTERTAINMENT CORPORATION,株式会社ユニバーサルエンターテインメント,http://www.universal-777.com/|http://www.mizuho-ltd.co.jp/,1975年、ユニバーサル販売株式会社に社名変更。1998年、ユニバーサルテクノス株式会社と合併し、アルゼ株式会社に社名変更。2009年、株式会社ユニバーサルエンターテインメントに社名変更。,,https://id.ndl.go.jp/auth/ndlna/001129832,https://viaf.org/viaf/296176602,https://www.wikidata.org/entity/Q2866046,,https://ja.wikipedia.org/wiki/ユニバーサルエンターテインメント|https://mediaarts-db.bunka.go.jp/id/C46028,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2009-11,,東京都江東区有明三丁目7番26号有明フロンティアビルA棟,,,https://collection.rcgs.jp/resource/AGENT0001139|https://collection.rcgs.jp/resource/AGENT0000950,,,https://ja.wikipedia.org/wiki/ユニバーサルエンターテインメント (accessed 2018-12-11)
https://collection.rcgs.jp/resource/AGENT0003571,東放学園,Toho Gakuen,学校法人東放学園,https://www.tohogakuen.ac.jp/,1969年、株式会社東京放送教育事業本部として、発足。1972年、東京放送が教育事業本部を解消し、東放学園を設立。,,,,https://www.wikidata.org/entity/Q11448571,,https://ja.wikipedia.org/wiki/学校法人東放学園|https://mediaarts-db.bunka.go.jp/id/C47025,http://id.loc.gov/vocabulary/iso639-2/jpn,,,学校,1972-02-01,,東京都杉並区和泉2丁目4番1号,,,,,,https://ja.wikipedia.org/wiki/学校法人東放学園 (accessed 2019-08-30)|https://www.tohogakuen.ac.jp/ (accessed 2019-08-30)
https://collection.rcgs.jp/resource/AGENT0003240,カレイドスコープ,,合資会社カレイドスコープ,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46722,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,東京都杉並区高円寺南1-17-8,,,,,,https://ja.wikipedia.org/wiki/アダルトゲームメーカー一覧 (accessed 2018-11-28)|https://collection.rcgs.jp/resource/PACKAGE0010578
https://collection.rcgs.jp/resource/AGENT0000350,,The Codemasters Software Company Limited,コードマスターズ,file:///Users/fukudakazufumi/Library/CloudStorage/OneDrive-%E5%AD%A6%E6%A0%A1%E6%B3%95%E4%BA%BA%E7%AB%8B%E5%91%BD%E9%A4%A8/Codes/rcgs_to_madb/source/www.codemasters.co.uk,1986年、Electric Games Company Limitedを設立。同年、The Codemasters Software Company Limitedに社名変更。,,,https://viaf.org/viaf/234518320,https://www.wikidata.org/entity/Q23901,,https://mediaarts-db.bunka.go.jp/id/C44860|https://en.wikipedia.org/wiki/Codemasters,http://id.loc.gov/vocabulary/iso639-2/eng|http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1986-08-06,,"Southam, Warwickshire, England",,,https://collection.rcgs.jp/resource/AGENT0000351,,,https://collection.rcgs.jp/resource/PACKAGE0007302|https://en.wikipedia.org/wiki/Codemasters (accessed 2018-11-26)|https://www.mobygames.com/company/codemasters-software-company-limited (accessed 2018-11-26)|https://collection.rcgs.jp/resource/PACKAGE0008446|https://ja.wikipedia.org/wiki/コードマスターズ (accessed 2018-11-26)|https://en.wikipedia.org/wiki/LMA_Manager (accessed 2018-11-26)|http://www.codemasters.com/ (accessed 2018-11-26)
https://collection.rcgs.jp/resource/AGENT0004382,著作権情報センター ,ＣＲＩＣ,社団法人著作権情報センター,http://www.cric.or.jp/,1967年、著作権資料センターを設立。1992年、著作権情報センター に名称変更。,,,,https://www.wikidata.org/entity/Q11620847,,https://ja.wikipedia.org/wiki/著作権情報センター,http://id.loc.gov/vocabulary/iso639-2/jpn,,,公益社団法人,1992-04,,東京都中野区本町1-32-2 ハーモニータワー22階,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019665|http://www.cric.or.jp/ (accessed 2019-10-04)|https://ja.wikipedia.org/wiki/著作権情報センター (accessed 2019-10-04)
https://collection.rcgs.jp/resource/AGENT0002171,ログ,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46155,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0000069,,BigPark,Big Park Inc,http://www.bigpark.com,2009年にマイクロソフト社の子会社になる。2013年、廃止。,,,https://viaf.org/viaf/221195368,https://www.wikidata.org/entity/Q978096,,https://mediaarts-db.bunka.go.jp/id/C44712|https://en.wikipedia.org/wiki/BigPark,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2007,2013,"Vancouver, British Columbia, Canada",,,https://collection.rcgs.jp/resource/AGENT0001257,,,https://www.mobygames.com/company/big-park-inc (accessed 2018-11-15)|https://en.wikipedia.org/wiki/BigPark (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001734,廣済堂,,株式会社 廣済堂,http://www.kosaido.co.jp/,,,,,https://www.wikidata.org/entity/Q11486377,,https://mediaarts-db.bunka.go.jp/id/C45773|https://ja.wikipedia.org/wiki/廣済堂,,,,,,,東京都港区芝4-6-12,,,,,,https://ja.wikipedia.org/wiki/廣済堂 (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003393,学会出版センター,,株式会社 学会出版センター,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46857,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019643|https://collection.rcgs.jp/resource/PACKAGE0019647
https://collection.rcgs.jp/resource/AGENT0001594,,"Supergiant Games, LLC",,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45658,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001366,日本アプリケーション株式会社,,,https://www.excel-access-japan.com/,2011年、設立,,,,,https://twitter.com/j_application,https://mediaarts-db.bunka.go.jp/id/C45465,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2011-06-01,,福岡市博多区美野島2-1-39,,,,,,https://www.excel-access-japan.com/ (accessed 2019-09-24)
https://collection.rcgs.jp/resource/AGENT0001607,,BadLand Games,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45670,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001454,,Infinite Monkeys Entertainment Ltd.,,,,,,,https://www.wikidata.org/entity/Q60101804,,https://mediaarts-db.bunka.go.jp/id/C45531,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2012-01-30,,"Edmonton, Alberta, CanadaEdmonton, Alberta, Canada",,,,,,https://www.mobygames.com/company/infinite-monkeys-entertainment-ltd (accessed 2019-09-26)
https://collection.rcgs.jp/resource/AGENT0004239,,Rockstar India,,,2016年、Technicolor Indiaを、Take-Two Interactive Softwareが買収して現在の社名になる。,,,,https://www.wikidata.org/entity/Q26254820,,https://ja.wikipedia.org/wiki/Rockstar_India,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,,,インド共和国バンガロール,,,,,,https://ja.wikipedia.org/wiki/Rockstar_India (accessed 2019-09-09)
https://collection.rcgs.jp/resource/AGENT0002256,,SRO Software,,http://www.srosoftware.com/,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46227,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,,,,,,,,,http://www.srosoftware.com/ (accessed 2019-09-20)
https://collection.rcgs.jp/resource/AGENT0000427,タムソフト,TAMSOFT CORPORATION,株式会社タムソフト,http://www.tamsoft.co.jp/,1992年、設立。,,,https://viaf.org/viaf/151520184,https://www.wikidata.org/entity/Q7681873,https://twitter.com/tamsoft_corp,https://ja.wikipedia.org/wiki/タムソフト|https://mediaarts-db.bunka.go.jp/id/C44903,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1992-06-26,,東京都台東区浅草1丁目10番地2号 YS-1ビル,,,,,,https://ja.wikipedia.org/wiki/タムソフト (accessed 2018-10-25)|http://www.tamsoft.co.jp/ (accessed 2018-10-25)|https://www.mobygames.com/company/tamsoft-corporation (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0003425
https://collection.rcgs.jp/resource/AGENT0001630,ソニーマーケティング株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45688,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001520,,SUPERHOT Sp. Z o. o.,,https://superhotgame.com,,,,,,https://twitter.com/SUPERHOTTHEGAME,https://mediaarts-db.bunka.go.jp/id/C45591,,,,制作チーム,,,"Łódź, Poland",,,,,,https://superhotgame.com (accessed 2019-09-27)|https://www.mobygames.com/company/superhot-sp-z-oo (accessed 2019-09-27)
https://collection.rcgs.jp/resource/AGENT0002213,キャリーラボ,Carry lab.,株式会社キャリーラボ,http://www.amusement-center.com/project/egg/cgi/ecatalog.cgi?mode=search&page=1&name=&maker_id=64&oldplat=&genre=,1990年、廃止。,,,,https://www.wikidata.org/entity/Q11297319,,https://ja.wikipedia.org/wiki/キャリーラボ|https://mediaarts-db.bunka.go.jp/id/C46193,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,1990,熊本県熊本市,,,https://collection.rcgs.jp/resource/AGENT0001154,,,https://ja.wikipedia.org/wiki/キャリーラボ (accessed 2018-10-25)|https://www.mobygames.com/company/carry-lab (accessed 2018-12-17)
https://collection.rcgs.jp/resource/AGENT0003588,ワークハウス,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47042,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019321
https://collection.rcgs.jp/resource/AGENT0005449,ブロードメディア株式会社,Broadmedia,,,,,,,https://www.wikidata.org/entity/Q11335195,,https://ja.wikipedia.org/wiki/ブロードメディア,,,,,,,,,,,,,https://ja.wikipedia.org/wiki/ブロードメディア (accessed )
https://collection.rcgs.jp/resource/AGENT0000007,アクワイア,ACQUIRE Corp.,株式会社アクワイア,http://www.acquire.co.jp/,1994年、有限会社アクワイア創業。1998年、株式会社に組織変更。2006年、アエリアの子会社となる。,,https://id.ndl.go.jp/auth/ndlna/156340528,https://viaf.org/viaf/260658216,https://www.wikidata.org/entity/Q481968,https://twitter.com/acquire_pr,https://mediaarts-db.bunka.go.jp/id/C44675|https://ja.wikipedia.org/wiki/アクワイア_(ゲーム会社),http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1998-12-06,,東京都千代田区外神田1-16-9,,,https://collection.rcgs.jp/resource/AGENT0001270,,,http://www.acquire.co.jp/company/info/department.html (accessed 2018-10-25)|https://www.mobygames.com/company/acquire-corp (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/アクワイア_(ゲーム会社) (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0005261
https://collection.rcgs.jp/resource/AGENT0000876,ピーアンドエー,"P. & A., Inc.",株式会社ピーアンドエー|P&A,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45045,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,東京都立川市曙町2-29-13 第三宝光ビル6F,,,,,,https://collection.rcgs.jp/resource/PACKAGE0008522|https://ja.wikipedia.org/wiki/Corel_Paint_Shop_Pro (accessed 2019-10-08)|https://www.mobygames.com/company/p-a-inc (accessed 2018-10-25)|https://www.komojushop.jp/about (accessed 2020-08-04)
https://collection.rcgs.jp/resource/AGENT0003417,,National Videogame Museum,National Videogame Museum(uk)|National Videogame Arcade,https://www.thenvm.org/,2015年、National Videogame ArcadeとしてNottinghamにオープン。2018年、National Videogame ArcadeをSheffield移転し、正式名称をNational Videogame Museum変更。,,,,https://www.wikidata.org/entity/Q58211772,https://twitter.com/nvmuk,https://mediaarts-db.bunka.go.jp/id/C46880,http://id.loc.gov/vocabulary/iso639-2/eng,,,博物館,2018,,"Castle House, Angel Street, Sheffield, U.K ",,,,,,https://www.thenvm.org/ (accessed 2019-08-27)
https://collection.rcgs.jp/resource/AGENT0000880,チャンピオンソフト,"CHAMPION SOFT Co.,Ltd.",株式会社チャンピオンソフト,http://www.alicesoft.com/,1983年1月、設立。1989年、ブランド「アリスソフト」設立。,,,https://viaf.org/viaf/259085918,https://www.wikidata.org/entity/Q11318258,https://twitter.com/alice_soft,https://ja.wikipedia.org/wiki/チャンピオンソフト|https://mediaarts-db.bunka.go.jp/id/C45049,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1983-01,,大阪市北区天満 3-12-3 ハニービル,,,https://collection.rcgs.jp/resource/AGENT0002224,,,https://ja.wikipedia.org/wiki/チャンピオンソフト (accessed 2018-10-25)|http://www.alicesoft.com/ (accessed 2018-10-25)|https://www.mobygames.com/company/champion-soft  (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0008457|https://www.mobygames.com/company/alice-soft  (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001923,コスモ株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45936,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001576,,NeocoreGames,Neocoregames Ltd.,https://neocoregames.com/en,2005年、設立。,,,,https://www.wikidata.org/entity/Q2109517,,https://en.wikipedia.org/wiki/NeocoreGames|https://mediaarts-db.bunka.go.jp/id/C45642,http://id.loc.gov/vocabulary/iso639-2/eng|http://id.loc.gov/vocabulary/iso639-2/hun,,,企業,2005,,"Budapest, Hungary",,,,,,https://en.wikipedia.org/wiki/NeocoreGames (accessed 2018-12-18)|https://neocoregames.com/en/company (accessed 2018-12-18)|https://www.mobygames.com/company/neocoregames-ltd (accessed 2018-12-18)
https://collection.rcgs.jp/resource/AGENT0001918,,meleap,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45931,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003056,,CHEAPASS GAMES,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46552,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0009138
https://collection.rcgs.jp/resource/AGENT0002104,タカラアミューズメント,,株式会社タカラアミューズメント,,2004年、オリックスの子会社であるオリックス・ピーアイへ譲渡し、ドリームインフィニティに社名変更。,,,,https://www.wikidata.org/entity/Q3028965,,https://mediaarts-db.bunka.go.jp/id/C46096,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1988-07-06,2004-09,東京都北区東田端一丁目7番3号,,,https://collection.rcgs.jp/resource/AGENT0000421,,,https://www.takaratomy.co.jp/release/pdf_takara/04/i040820_1.pdf (accessed 2018-12-13)|https://ja.wikipedia.org/wiki/タカラ_(玩具メーカー) (accessed 2018-12-13)
https://collection.rcgs.jp/resource/AGENT0001943,カネコ,"kaneko co.,ltd ",株式会社カネコ,http://www.kacat.co.jp/,1980年、株式会社金子製作所として設立。1996年、株式会社カネコに社名変更。,,,,https://www.wikidata.org/entity/Q2612323,,https://mediaarts-db.bunka.go.jp/id/C45955|https://ja.wikipedia.org/wiki/カネコ,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1996-12,,東京都千代田区麹町3-12-3,,,https://collection.rcgs.jp/resource/AGENT0002031,,,https://www.mobygames.com/company/kaneko-co-ltd (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/カネコ (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0002914|http://kacat.co.jp/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0000997,,"Monolith Productions, Inc.",Monolith Productions|モノリス・プロダクション,https://www.lith.com/,1994年、設立。2004年、Warner Bros. Interactive Entertainmentに買収されて傘下となる。,,,https://viaf.org/viaf/140940371,https://www.wikidata.org/entity/Q907357,https://twitter.com/MONOLITHSOFT,https://mediaarts-db.bunka.go.jp/id/C45145|https://ja.wikipedia.org/wiki/Monolith_Productions,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1994-10,,"Kirkland, Washington, USA",,,https://collection.rcgs.jp/resource/AGENT0001802,,,https://www.lith.com/ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/Monolith_Productions (accessed 2018-10-25)|https://en.wikipedia.org/wiki/Monolith_Productions (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0008715|https://www.mobygames.com/company/monolith-productions-inc (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0005450,トランスコスモス株式会社,,,,,,,,https://www.wikidata.org/entity/Q11321859,,https://ja.wikipedia.org/wiki/トランスコスモス,,,,,,,,,,,,,https://ja.wikipedia.org/wiki/トランスコスモス (accessed 2019-11-21)
https://collection.rcgs.jp/resource/AGENT0000632,インターグロー,Intergrow Inc.,株式会社インターグロー,http://www.intergrow.co.jp/,2009年、インターグローを設立。2017年、オーイズミ・アミュージオに社名変更。,,,,,,https://mediaarts-db.bunka.go.jp/id/C44987,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2009-07-02,2017-11-01,東京都台東区東上野1丁目8番6号妙⾼酒造ビル5F ,,,https://collection.rcgs.jp/resource/AGENT0001546,,,https://collection.rcgs.jp/resource/PACKAGE0009932|https://ja.wikipedia.org/wiki/オーイズミ・アミュージオ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0002178,ラオックス株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46162,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001850,iMel株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45872,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0000384,シムス株式会社,"SIMS Co., Ltd.",,http://www.sims.co.jp/,1991年、セガとサンリツ電気の共同出資で設立。2004年、セガから独立。,,,,https://www.wikidata.org/entity/Q4048789,https://twitter.com/SIMS_CO_LTD,https://ja.wikipedia.org/wiki/シムス|https://mediaarts-db.bunka.go.jp/id/C44876,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1991-06-12,,東京都渋谷区代々木1-32-11Kビル7階,,,https://collection.rcgs.jp/resource/AGENT0000410,,,http://www.sims.co.jp/  (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/シムス (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0010517
https://collection.rcgs.jp/resource/AGENT0000095,,Eastasiasoft,Eastasiasoft Limited.,http://www.eastasiasoft.com/,2007年、設立。2013年、香港スタジオ開設。,,,,,https://twitter.com/eastasiasoft,https://mediaarts-db.bunka.go.jp/id/C44725,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2007,,Hong Kong,,,,,,https://www.mobygames.com/company/eastasiasoft-limited (accessed 2018-11-20)|http://www.eastasiasoft.com/index.php/about/about-us (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003351,,Running Press Book Publishers,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46821,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,"Twenty-second Street, PA, United States",,,,,,https://collection.rcgs.jp/resource/PACKAGE0018491
https://collection.rcgs.jp/resource/AGENT0006416,ファミコンスーパーランド,,,,,,,,,,,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001350,,"Empire Interactive, Inc.",Empire Interactive,,1987年、設立。2006年、Silverstar Holdingsの子会社になる。2009年、廃止。,,,,https://www.wikidata.org/entity/Q2714179,,https://en.wikipedia.org/wiki/Empire_Interactive|https://mediaarts-db.bunka.go.jp/id/C45451,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1987,2009-05-01,"London, England",,,,,,https://www.mobygames.com/company/empire-interactive-inc (accessed 2019-09-27)|https://en.wikipedia.org/wiki/Empire_Interactive (accessed 2019-09-19)|https://www.mobygames.com/company/empire-interactive-europe-ltd (accessed 2019-09-27)
https://collection.rcgs.jp/resource/AGENT0003253,,Schmidt Spiele,,https://www.schmidtspiele.de/,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46733,http://id.loc.gov/vocabulary/iso639-2/eng|http://id.loc.gov/vocabulary/iso639-2/deu,,,ブランド,,,"Berlin, Germany",,,https://collection.rcgs.jp/resource/AGENT0003171,,,https://collection.rcgs.jp/resource/PACKAGE0009133
