resource_uri,label,prefLabel,altLabel,spatial,date,description,identifier,closeMatch,twitch,freebase,mobyGames,metacritic,seeAlso,imdb,abstract,audience,natureOfContent,serialNumber,disambiguatingDescription,locationCreated,about,subjectOf,gameLocation,creator,productionCompany,relatedAgent,logo,relation,isPartOf,hasPart,precedes,succeeds,sequelTo,sequel,remadeAs,complements,expandedAs,spinOff,note,genre,narrativeGenre,theme,mood,setting,series,franchise,mechanic,protagonist
https://collection.rcgs.jp/resource/WORK0007121,パチスロ帝王 浪花桜吹雪,パチスロ帝王 浪花桜吹雪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007367,DS:Style 地球の歩き方DS 香港,DS:Style 地球の歩き方DS 香港,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006693,VANGALE THE WAR OF NEO-CENTURY,VANGALE THE WAR OF NEO-CENTURY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サードパーソン・シューティング,SF,,競争的,,,,,
https://collection.rcgs.jp/resource/WORK0002339,星のカービィ 夢の泉デラックス (2002),Kirby: Nightmare in Dream Land|星のカービィ 夢の泉デラックス|별의 커비 꿈의 샘 디럭스,夢の泉デラックス|星のカービィ 夢の泉DX|夢デラ|YDX,,2002,,,https://www.wikidata.org/wiki/Q3057552,,,,,https://ja.wikipedia.org/wiki/星のカービィ_夢の泉デラックス,,,,,,,,,,,,https://collection.rcgs.jp/resource/AGENT0000123,,,,,,,,,,,,,,,アクション|プラットフォーム・ゲーム,ファンタジー|コミカル,,,,星のカービィシリーズ,星のカービィ,,
https://collection.rcgs.jp/resource/WORK0001361,ニュートピア (1989),Neutopia|ニュートピア,Neutopia,,1989,,,https://www.wikidata.org/wiki/Q11324894,,,https://www.mobygames.com/game/neutopia,,https://ja.wikipedia.org/wiki/ニュートピア,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000036,,,,,,,,,,,,,,,アクションアドベンチャーゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007336,地球の歩き方DS タイ,地球の歩き方DS タイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000025,アクセルブリッド (1993),Accele Brid|アクセルブリッド,,,1993,,,https://www.wikidata.org/wiki/Q2496494,,,https://www.mobygames.com/game/accele-brid,,,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000797,,,,,,,,,,,,,,,アクションゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009544,銀河お嬢様伝説ユナ REMIX (1996),銀河お嬢様伝説ユナ REMIX|Galaxy Fraulein Yuna Remix,Galaxy Fräulein Yuna Remix,,1996,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000239,WRC II Extreme (2002),WRC II Extreme|世界拉力锦标赛II：极限,,,2002,,,https://www.wikidata.org/wiki/Q16267601,,,https://www.mobygames.com/game/wrc-ii-extreme,,,,,,,,,GB,,,,,https://collection.rcgs.jp/resource/AGENT0001140,,,,,,,,,,,,,,,レースゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008276,アナザーコード 2つの記憶,アナザーコード 2つの記憶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003582,バトルフィールド2142 (2006),배틀필드 2142|Battlefield 2142|戰地風雲2142|バトルフィールド2142,BF2142|Northern Strike|战地2142|2142|BF 2142|战地 2142|BF2142|Battlefield: Northern Strike|Battlefield 2142,,2006,,,https://www.wikidata.org/wiki/Q811024,,/m/0c3s73,https://www.mobygames.com/game/battlefield-2142|https://www.mobygames.com/game/battlefield-2142-deluxe-edition,,https://ja.wikipedia.org/wiki/バトルフィールド2142,,,,,,,,,,https://collection.rcgs.jp/resource/TOPIC0000853|https://collection.rcgs.jp/resource/TOPIC0000760|https://collection.rcgs.jp/resource/TOPIC0000914|https://collection.rcgs.jp/resource/TOPIC0000770|https://collection.rcgs.jp/resource/TOPIC0000931|https://collection.rcgs.jp/resource/TOPIC0000766|https://collection.rcgs.jp/resource/TOPIC0000767|https://collection.rcgs.jp/resource/TOPIC0000772|https://collection.rcgs.jp/resource/TOPIC0000942|https://collection.rcgs.jp/resource/TOPIC0000762,,https://collection.rcgs.jp/resource/AGENT0000998,,,,,,https://collection.rcgs.jp/resource/WORK0003541,https://collection.rcgs.jp/resource/WORK0001414,,,,,,,,ファーストパーソン・シューティングゲーム|SFゲーム|ファーストパーソン・シューティング,ミリタリー・SF,,,,,バトルフィールド,,
https://collection.rcgs.jp/resource/WORK0006214,ルイン 神の遺産,ルイン 神の遺産,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006441,リグロード サーガ,リグロード サーガ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロールプレイングゲーム,ハイ・ファンタジー,,,,Riglord Saga,,,
https://collection.rcgs.jp/resource/WORK0006845,ポケットファミリー しあわせ家族計画,ポケットファミリー しあわせ家族計画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007124,パチスロ帝王 ゴルゴ13 LAS VEGAS,パチスロ帝王 ゴルゴ13 LAS VEGAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000201,The Lord of the Rings: The Return of the King (2003),魔戒三部曲：王者再臨 (遊戲)|반지의 제왕: 왕의 귀환|The Lord of the Rings: The Return of the King,왕의 귀환,,2003,,,https://www.wikidata.org/wiki/Q440046,,/m/087v6m,https://www.mobygames.com/game/lord-of-the-rings-the-return-of-the-king-|https://www.mobygames.com/game/lord-of-the-rings-the-return-of-the-king,,,,,,,,,US,,,,,https://collection.rcgs.jp/resource/AGENT0001185,,,,,,,,,,,,,,,アクションアドベンチャーゲーム|ハックアンドスラッシュ,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006423,モンスタニア,モンスタニア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001565,ファミリートレーナー 迷路大作戦,Family Trainer 迷路大作戰|ファミリートレーナー 迷路大作戦,迷路大作戦,,,,,https://www.wikidata.org/wiki/Q11332089,,,,,https://ja.wikipedia.org/wiki/ファミリートレーナー_迷路大作戦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002749,AIR (2000),Air|青空|에어|AIR,劇場版AIR|鳥之詩|AIR|霧島佳乃|AIR (遊戲)|AIR|青空下的傳說|劇場版AIR|遠野美凪|千年之夏|どろり濃厚 ピーチ味,,2000,,,https://www.wikidata.org/wiki/Q405497,,/m/03wnm2,,,https://ja.wikipedia.org/wiki/AIR_(ゲーム),https://www.imdb.com/title/tt0940874,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000909,,,,,,,,,,,,,,,アダルトゲーム|ビジュアルノベル|ビジュアルノベル|学園もの,恋愛,,,,,AIR,,
https://collection.rcgs.jp/resource/WORK0001439,バーチャファイター4 (2002),バーチャファイター4|Virtua Fighter 4|VR战士4,バーチャファイター4 ファイナルチューンド|VR快打4 Final Tuned|バーチャファイター4 エボリューション|Virtua Fighter 4: Final Tuned,,2002,,,https://www.wikidata.org/wiki/Q2258213,,/m/02fdm0,https://www.mobygames.com/game/virtua-fighter-4,,https://ja.wikipedia.org/wiki/バーチャファイター4,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001052,,,,,,,,,,,,,,,対戦格闘ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009018,実況パワフルプロ野球4 (1997),実況パワフルプロ野球4|Jikkyō Powerful Pro Yakyū 4,パワプロ4|実況パワフルプロ野球4 サクセスモード,,1997,,,https://www.wikidata.org/wiki/Q3178665,,/m/0g7xr4,,,https://ja.wikipedia.org/wiki/実況パワフルプロ野球4,,,,,,,,,,,,,,,,,,,,,,,,,,,スポーツゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007545,花火職人になろう2,花火職人になろう2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001454,パズルボブル3 (1997),퍼즐 보블 3|Puzzle Bobble 3|パズルボブル3,퍼즐보블 3,,1997,,,https://www.wikidata.org/wiki/Q784447,,/m/07qtcf,https://www.mobygames.com/game/bust-a-move-3|https://www.mobygames.com/game/bust-a-move-3-dx,,https://ja.wikipedia.org/wiki/パズルボブル3,https://www.imdb.com/title/tt0477830,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000420,,,,,,,,,,,,,,,パズルゲーム|パズル,ハイ・ファンタジー,,可愛い,,パズルボブル,,,
https://collection.rcgs.jp/resource/WORK0001061,セプテントリオン～Out of the Blue～ (1999),セプテントリオン～Out of the Blue～,,,1999,,,https://www.wikidata.org/wiki/Q7392106,,/m/09m5t2,https://www.mobygames.com/game/sos,,https://ja.wikipedia.org/wiki/セプテントリオン,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000489,,,,,,,,,,,,,,,アクションアドベンチャー|アクションアドベンチャーゲーム,サスペンス,,没入的,,セプテントリオン,,,
https://collection.rcgs.jp/resource/WORK0007875,蒼黒の月,蒼黒の月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006259,港のトレイジア,港のトレイジア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001937,ロウ・オブ・ザ・ウエスト 西部の掟 (1985),ロウ・オブ・ザ・ウエスト 西部の掟|Law of the West|西部法律,ロウ・オブ・ザ・ウエスト,,1985,,,https://www.wikidata.org/wiki/Q6503495,,,https://www.mobygames.com/game/law-of-the-west,,https://ja.wikipedia.org/wiki/ロウ・オブ・ザ・ウエスト_西部の掟,,,,,,,US,,,https://collection.rcgs.jp/resource/TOPIC0000766,,https://collection.rcgs.jp/resource/AGENT0003043,,,,,,,,,,,,,,,アドベンチャーゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009498,第2次スーパーロボット大戦G (1995),第2次スーパーロボット大戦G,,,1995,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,シミュレーションRPG,ミリタリー・SF,,,,スーパーロボット大戦シリーズ,スーパーロボット大戦,,
https://collection.rcgs.jp/resource/WORK0007104,スロッター マニア 2 超熱30! ハナハナ ＆ キンバリー ＆ ハイシオ,スロッター マニア 2 超熱30! ハナハナ ＆ キンバリー ＆ ハイシオ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009218,エヴァーグレイス2 (2001),Evergrace 2|エヴァーグレイス2,,,2001,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008016,美奈乃先生のプールサイドレッスン,美奈乃先生のプールサイドレッスン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002266,怒首領蜂 大復活 (2008),怒首領蜂 大復活|Do-Don-Pachi Dai-Fukkatsu|怒首領蜂 大復活,怒首領蜂大復活|怒首領蜂大復活ブラックレーベル,,2008,,,https://www.wikidata.org/wiki/Q2066431,,/m/03yjpk9,,,https://ja.wikipedia.org/wiki/怒首領蜂_大復活,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000337,,,,,,,,,,,,,,,弾幕系シューティング,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009141,メダロット カードロボトル (2000),Medarot Card Robottle|メダロット カードロボトル,,,2000,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,カードバトル,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002051,九龍妖魔學園紀,九龍妖魔學園紀,九龍妖魔学園紀,,,,,https://www.wikidata.org/wiki/Q11370524,,,,,https://ja.wikipedia.org/wiki/九龍妖魔學園紀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003913,After Burner II (1987),애프터 버너|After Burner II,,,1987,,,https://www.wikidata.org/wiki/Q2628630,,/m/05lnf1,https://www.mobygames.com/game/after-burner-ii_|https://www.mobygames.com/game/after-burner-ii,,,https://www.imdb.com/title/tt0390822,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001052,,,,,,,,,,,,,,,シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000415,アイスクライマー (1985),Ice Climber|敲冰块|アイスクライマー|아이스 클라이머,,,1985,,,https://www.wikidata.org/wiki/Q1066657,,,https://www.mobygames.com/game/ice-climber,,https://ja.wikipedia.org/wiki/アイスクライマー,https://www.imdb.com/title/tt0186230,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0003920,,,,,,,,,,,,,,,プラットフォーム・ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007644,REAL SPORTS プロ野球,REAL SPORTS プロ野球,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006985,おはスタ Dance Dance Revolution,おはスタ Dance Dance Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダンスシミュレーション,,,,,Dance Dance Revolution,おはスタ,,
https://collection.rcgs.jp/resource/WORK0003090,THEはじめてのRPG〜伝説の継承者〜,THEはじめてのRPG〜伝説の継承者〜,,,,,,https://www.wikidata.org/wiki/Q24868954,,,,,https://ja.wikipedia.org/wiki/THE_はじめてのRPG_〜伝説の継承者〜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005261,Castrol Honda VTR (2001),Castrol Honda VTR,,,2001,,,https://www.wikidata.org/wiki/Q18754058,,,https://www.mobygames.com/game/castrol-honda-vtr,,,,,,,,,GB,,,,,,,,,,,,,,,,,,,,レースゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001595,フォーメーションZ (1985),Formation Z|变形战机|フォーメーションZ,,,1985,,,https://www.wikidata.org/wiki/Q5470030,,,https://www.mobygames.com/game/formation-z,,https://ja.wikipedia.org/wiki/フォーメーションZ,https://www.imdb.com/title/tt1976998,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001273,,,,,,,,,,,,,,,シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005269,SDガンダム オペレーションU.C.,SDガンダム オペレーションU.C.,,,,,,https://www.wikidata.org/wiki/Q11242754,,,,,https://ja.wikipedia.org/wiki/SDガンダム_オペレーションU.C.,,,,,,,,,,,,,,,,,,,,,,,,,,,アクション|アクションゲーム,ミリタリー・SF,,,,SDガンダム,機動戦士ガンダム,,
https://collection.rcgs.jp/resource/WORK0005300,グレイトバトル フルブラスト (2012),グレイトバトル フルブラスト|英雄大戰 全力開火|Great Battle Fullblast,,,2012,,,https://www.wikidata.org/wiki/Q11300716,,,,,https://ja.wikipedia.org/wiki/グレイトバトル_フルブラスト,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000272,,,,,,,,,,,,,,,ベルトスクロールアクション|ベルトスクロールアクションゲーム,SF|ファンタジー,,,,グレイトバトルシリーズ|コンパチヒーローシリーズ,コンパチヒーロー,,
https://collection.rcgs.jp/resource/WORK0007598,GUNSLINGERGIRL. 1,GUNSLINGERGIRL. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009291,ザ ネクスト テトリス (1999),THE NEXT TETRIS|ザ ネクスト テトリス,,,1999,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008746,魔界戦記ディスガイアポータブル 通信対戦はじめました。,魔界戦記ディスガイアポータブル 通信対戦はじめました。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0004203,グルーヴ地獄V (1998),グルーヴ地獄V|Groove Jigoku V,,,1998,,,https://www.wikidata.org/wiki/Q11300696,,,,,https://ja.wikipedia.org/wiki/グルーヴ地獄V,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008968,actua ICE HOCKEY,actua ICE HOCKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008883,ヘルミーナとクルス ～リリーのアトリエ もう一つの物語～,ヘルミーナとクルス ～リリーのアトリエ もう一つの物語～,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008672,バーチャストライカー 2,VIRTUA STRIKER 2|バーチャストライカー 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スポーツ,,,,,バーチャストライカー,,,
https://collection.rcgs.jp/resource/WORK0006280,ロードス島戦記 英雄騎士伝 GB,ロードス島戦記 英雄騎士伝 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008526,セガ ワールドワイドサッカー'98,セガ ワールドワイドサッカー'98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000878,シムタウン (1995),SimTown|シムタウン,,,1995,,,https://www.wikidata.org/wiki/Q201390,,/m/03cygt,https://www.mobygames.com/game/simtown,,https://ja.wikipedia.org/wiki/シムタウン,,,,,9,,US,,,,,https://collection.rcgs.jp/resource/AGENT0002366,,,,,,,,,,,,,,,シミュレーション|シミュレーションゲーム,,,積極的,,,,,
https://collection.rcgs.jp/resource/WORK0008446,ラングリッサー,ラングリッサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008097,だれでも初段になれる囲碁教室,だれでも初段になれる囲碁教室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003830,愛しあう事しかできない,愛しあう事しかできない,,,,,,https://www.wikidata.org/wiki/Q11493107,,,,,https://ja.wikipedia.org/wiki/愛しあう事しかできない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007642,日米間プロ野球 FINAL LEAGUE,日米間プロ野球 FINAL LEAGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000735,グランヒストリア 〜幻史世界記〜 (1995),グランヒストリア 〜幻史世界記〜|Granhistoria: Genshi Sekaiki,,,1995,,,https://www.wikidata.org/wiki/Q5595760,,,https://www.mobygames.com/game/granhistoria-genshi-sekaiki,,https://ja.wikipedia.org/wiki/グランヒストリア_〜幻史世界記〜,,,,,,,,,,,,https://collection.rcgs.jp/resource/AGENT0004051,,,,,,,,,,,,,,,コンピュータRPG,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008521,サンダーフォース ゴールドパック 1,サンダーフォース ゴールドパック 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シューティング,,,,,サンダーフォース,,,
https://collection.rcgs.jp/resource/WORK0009652,ガイア Save the Earth,ガイア Save the Earth,,,,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,アドベンチャー,ファンタジー,,,,ガイア Save the Earth,,,
https://collection.rcgs.jp/resource/WORK0006210,METAL ANGEL,METAL ANGEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0004195,トラスティベル 〜ショパンの夢〜 (2007),Eternal Sonata|トラスティベル 〜ショパンの夢〜|信賴鈴音 ～蕭邦之夢～,信賴鈴音～蕭邦之夢～|信賴鈴音 蕭邦之夢|トラスティベル～ショパンの夢～|トラスティベル 〜ショパンの夢〜 ルプリーズ|信赖铃音 肖邦之梦|トラスティベル ショパンの夢|ショパンの夢|トラスティベル ～ショパンの夢～|トラスティベル|トラスティベル 〜ショパンの夢〜 ルプリーズ,,2007,,,https://www.wikidata.org/wiki/Q1338867,,/m/0h52x4,https://www.mobygames.com/game/eternal-sonata,,https://ja.wikipedia.org/wiki/トラスティベル_〜ショパンの夢〜,https://www.imdb.com/title/tt0979878,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0004206,,,,,,,,,,,,,,,コンピュータRPG,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008791,GUN SURVIVOR 4 HEROES NEVER DIE,GUN SURVIVOR 4 HEROES NEVER DIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002152,大神一郎奮闘記 〜サクラ大戦歌謡ショウ「紅蜥蜴」より〜,大神一郎奮鬥記|大神一郎奮闘記 〜サクラ大戦歌謡ショウ「紅蜥蜴」より〜,大神一郎奮闘記,,,,,https://www.wikidata.org/wiki/Q10937141,,,,,https://ja.wikipedia.org/wiki/大神一郎奮闘記_〜サクラ大戦歌謡ショウ「紅蜥蜴」より〜,,,,,,,,,,,,,,,,,,,,,,,,,,,アドベンチャー|ビジュアルノベル,,,,,サクラ大戦シリーズ,サクラ大戦,,
https://collection.rcgs.jp/resource/WORK0002715,龍が如く (2005),龍が如く|용과 같이|Yakuza|人中之龍,,,2005,,,https://www.wikidata.org/wiki/Q1608476,,/m/09ptwb,https://www.mobygames.com/game/yakuza,,https://ja.wikipedia.org/wiki/龍が如く,,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000775,,https://collection.rcgs.jp/resource/AGENT0000410,,,,,,,https://collection.rcgs.jp/resource/WORK0002717,,,,,,,,アクションアドベンチャー|アクションアドベンチャーゲーム,ドラマ,,,,龍が如く,,,
https://collection.rcgs.jp/resource/WORK0007122,二角取り DELUXE,二角取り DELUXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006323,スーパーキックオフ,スーパーキックオフ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002686,魔法の少女シルキーリップ (1992),魔法の少女シルキーリップ|魔法少女Silky Lip,シルキーリップ|魔法の少女シルキーリップ 三人の女王候補,,1992,,,https://www.wikidata.org/wiki/Q11673744,,,,,https://ja.wikipedia.org/wiki/魔法の少女シルキーリップ,,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000753,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006425,西陣パチンコ 3,西陣パチンコ 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002921,KID MIXセクション (2001),KID美少女中心|KID MIXセクション,,,2001,,,https://www.wikidata.org/wiki/Q11227859,,,,,https://ja.wikipedia.org/wiki/KID_MIXセクション,,,,,,,,,,,,,,,,,,,,,,,,,,,テーブルゲーム,学園|コミカル,,,,,,,
https://collection.rcgs.jp/resource/WORK0001178,テイルズ オブ ザ ヒーローズ ツインブレイヴ (2012),Tales of the Heroes: Twin Brave|テイルズ オブ ザ ヒーローズ ツインブレイヴ|（日）,時空幻境 英雄傳奇|時空幻境英雄傳奇#Promotion|テイルズオブザヒーローズツインブレイヴ,,2012,,,https://www.wikidata.org/wiki/Q7679400,,,https://www.mobygames.com/game/tales-of-the-heroes-twin-brave,,https://ja.wikipedia.org/wiki/テイルズ_オブ_ザ_ヒーローズ_ツインブレイヴ,,,,,,,JP,,,,,,,,,,,,,,,,,,,,アクションゲーム|クロスオーバー作品,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000886,シャイニング・フォース フェザー (2009),Shining Force Feather|シャイニング・フォース フェザー|光明力量：羽翼,光明與黑暗續戰篇 羽翼|Shainingu Fōsu Fezā|光明與黑暗續戰篇羽翼|光明與黑暗（Shining Force，又譯光明之力、光明力量） 羽翼篇（Feather）,,2009,,,https://www.wikidata.org/wiki/Q2075374,,/m/04n3s3t,,,https://ja.wikipedia.org/wiki/シャイニング・フォース_フェザー,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001167,,,,,,,,,,,,,,,シミュレーションロールプレイングゲーム,,,,,シャイニング,,,
https://collection.rcgs.jp/resource/WORK0001444,バーニングレンジャー (1998),Burning Rangers|救火英雄|バーニングレンジャー,烈火英豪|BURNING RANGERS,,1998,,,https://www.wikidata.org/wiki/Q2713183,,/m/04z6l0,https://www.mobygames.com/game/burning-rangers,,https://ja.wikipedia.org/wiki/バーニングレンジャー,https://www.imdb.com/title/tt0315338,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000804,,https://collection.rcgs.jp/resource/AGENT0003941,,,,,,,,,,,,,,,アクション|サードパーソン・シューティングゲーム,近未来,,,,,,,
https://collection.rcgs.jp/resource/WORK0002975,New スーパーマリオブラザーズ Wii (2009),New Super Mario Bros. Wii|New スーパーマリオブラザーズ Wii|뉴 슈퍼 마리오브라더스 Wii|新超级马里奥兄弟Wii,Mario Bros. Wii|Super Mario Bros. Wii,,2009,,,https://www.wikidata.org/wiki/Q170410,,/m/064ky81,https://www.mobygames.com/game/new-super-mario-bros-wii,https://www.metacritic.com/game/wii/new-super-mario-bros-wii,https://ja.wikipedia.org/wiki/New_スーパーマリオブラザーズ_Wii,https://www.imdb.com/title/tt1493026,,,,13,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0003924,,,,,,https://collection.rcgs.jp/resource/WORK0001012,https://collection.rcgs.jp/resource/WORK0001013,,,,,,,,アクション|プラットフォーム・ゲーム|横スクロール (コンピュータゲーム),ファンタジー,,,,スーパーマリオ,マリオ,,
https://collection.rcgs.jp/resource/WORK0003642,バトルシティー (1985),Battle City|배틀 시티|バトルシティー|坦克大战,,,1985,,,https://www.wikidata.org/wiki/Q810990,,/m/053ssk,https://www.mobygames.com/game/battle-city,,https://ja.wikipedia.org/wiki/バトルシティー,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0003921,,,,,,,,,,,,,,,tank simulation game|シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002659,雷電 (1991),雷電|雷電|라이덴|Raiden,,,1991,,,https://www.wikidata.org/wiki/Q1290054,,/m/035fpf,https://www.mobygames.com/game/raiden,,https://ja.wikipedia.org/wiki/雷電_(シューティングゲーム),,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001680,,,,,,,,,,,,,,,シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007629,シャーマンキング ふんばりスピリッツ,シャーマンキング ふんばりスピリッツ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
