resource_uri,prefLabel_ja,prefLabel_en,altLabel,homepage,description,identifier,ndlAuthoritiesID,viafID,wikidataID,twitterID,seeAlso,language,disambiguatingDescription,note,hasOccupation,birthDate,deathDate,birthPlace,deathPlace,homeLocation,mbox,addressCountry,additionalName,title,source
https://collection.rcgs.jp/resource/AGENT0005706,増田雅人,,,,,,https://id.ndl.go.jp/auth/ndlna/00687164,https://viaf.org/viaf/254786847,https://www.wikidata.org/entity/Q48644516,,https://ja.wikipedia.org/wiki/増田雅人,,,,ゲームクリエイター,1966,2014,,,,,,,,"https://www.wikidata.org/entity/Q48644516 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/増田雅人 (accessed 2019-12-16)|https://collection.rcgs.jp/resource/VARIATION0001274|https://www.mobygames.com/developer/sheet/view/developerId,365513/ (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0005609,広井王子,Oji Hiroi,,,,ISNI:0000 0001 1662 5871,https://id.ndl.go.jp/auth/ndlna/00188180,https://viaf.org/viaf/66725041,https://www.wikidata.org/entity/Q564197,https://twitter.com/o_hiroi,https://ja.wikipedia.org/wiki/広井王子,http://id.loc.gov/vocabulary/iso639-2/jpn,,,漫画家,1954,,,,,,JP,,,"https://ja.wikipedia.org/wiki/広井王子 (accessed 2019-12-10)|https://collection.rcgs.jp/resource/VARIATION0003476|https://www.mobygames.com/developer/sheet/view/developerId,457410/ (accessed 2019-12-10)|https://www.wikidata.org/entity/Q564197 (accessed 2020-08-28)"
https://collection.rcgs.jp/resource/AGENT0005995,"村田, 琢","MURATA, Taku",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57165",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001469|https://www.mobygames.com/developer/sheet/view/developerId,57165/ (accessed 2020-01-22)"
https://collection.rcgs.jp/resource/AGENT0004793,"福島, 智和","FUKUSHIMA, Tomokazu",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,52649",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,52649/ (accessed 2019-10-29)|https://collection.rcgs.jp/resource/VARIATION0012819"
https://collection.rcgs.jp/resource/AGENT0004900,河津秋敏,Akitoshi Kawazu,,,,ISNI:0000 0003 7236 9192,,,https://www.wikidata.org/entity/Q419404,,https://ja.wikipedia.org/wiki/河津秋敏,,,,ゲームクリエイター,,,熊本県阿蘇郡小国町,,,,JP,,,"https://www.wikidata.org/entity/Q419404 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,41635/ (accessed 2019-11-08)|https://ja.wikipedia.org/wiki/河津秋敏 (accessed 2019-11-08)|https://collection.rcgs.jp/resource/VARIATION0004168"
https://collection.rcgs.jp/resource/AGENT0005161,,Swen Harder,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,511494",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,511494/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0006299,"湯浅, 稔","YUASA, Minoru",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,225267",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001408|https://www.mobygames.com/developer/sheet/view/developerId,225267/ (accessed 2020-02-12)"
https://collection.rcgs.jp/resource/AGENT0006053,,"HOSOYA, Norifumi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,156886",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0019100|https://www.mobygames.com/developer/sheet/view/developerId,156886/ (accessed 2020-01-27)"
https://collection.rcgs.jp/resource/AGENT0005653,"岡本, 敏郎","OKAMOTO, Toshiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,453524",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,453524/ (accessed 2019-12-11)|https://collection.rcgs.jp/resource/VARIATION0001244"
https://collection.rcgs.jp/resource/AGENT0005864,相原隆行,Takayuki Aihara,J99,http://j99.net/,,,,,https://www.wikidata.org/entity/Q11581936,https://twitter.com/j99aihara,https://ja.wikipedia.org/wiki/相原隆行,,,,作曲家,1968,,東京都,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0007189|https://www.wikidata.org/entity/Q11581936 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/相原隆行 (accessed 2020-01-08)|https://www.mobygames.com/developer/sheet/view/developerId,91043/ (accessed 2020-01-08)"
https://collection.rcgs.jp/resource/AGENT0004800,,Deem Bristow,,,,ISNI:0000 0000 0237 8876,,https://viaf.org/viaf/61846209,https://www.wikidata.org/entity/Q9203192,,,http://id.loc.gov/vocabulary/iso639-2/eng,,,俳優|声優,1947,2005,"Manhattan, New York, U.S.","San Diego, California, U.S.",,,US,,,"https://www.mobygames.com/developer/sheet/view/developerId,20700/ (accessed 2019-10-29)|https://www.wikidata.org/entity/Q9203192 (accessed 2020-08-28)|https://simple.wikipedia.org/wiki/Deem_Bristow (accessed 2019-10-29)|https://collection.rcgs.jp/resource/VARIATION0010685"
https://collection.rcgs.jp/resource/AGENT0005234,,"IKUNO, Kouzou",Muchakucha Ikuno|Don Ikuno|Kozo Ikuno,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,80813",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,80813/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0004865,"川上, 朝幸","KAWAKAMI, Tomoyuki",T.K. NY,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,108883",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0007174|https://www.mobygames.com/developer/sheet/view/developerId,108883/ (accessed 2019-11-06)|http://starnotes.jp/company (accessed 2019-11-06)"
https://collection.rcgs.jp/resource/AGENT0005426,"今井, 大二","IMAI, Daiji",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55557",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55557/ (accessed 2019-11-19)"
https://collection.rcgs.jp/resource/AGENT0005227,,Arne Cual-Pedroso,Arne Pedroso|Arne Cual,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,188050",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,188050/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0005018,"三浦, 和弥","MIURA, Kazuya",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,52468",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,52468/ (accessed 2019-11-12)"
https://collection.rcgs.jp/resource/AGENT0003551,"丸の内, とら",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47005,,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019302
https://collection.rcgs.jp/resource/AGENT0005222,,"CRISLIP, David ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,158108",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,158108/ (accessed 2019-11-13)|https://collection.rcgs.jp/resource/VARIATION0016506"
https://collection.rcgs.jp/resource/AGENT0006039,高橋龍也,Tatsuya Takahashi,高桥龙也,,,,https://id.ndl.go.jp/auth/ndlna/00799886,https://viaf.org/viaf/257601522,https://www.wikidata.org/entity/Q11671726,https://twitter.com/t_takahasi,https://ja.wikipedia.org/wiki/高橋龍也,,,名前の本来の表記は、高ははしごだか、龍も旧字体であるが、クレジットで主に使用されているのは高橋龍也の表記である。,脚本家,1970,,石川県,,,,JP,,,"https://www.wikidata.org/entity/Q11671726 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,249431/ (accessed 2020-01-27)|https://ja.wikipedia.org/wiki/高橋龍也 (accessed 2020-01-27)"
https://collection.rcgs.jp/resource/AGENT0006057,,"SAGA, Kaori",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,182128",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,182128/ (accessed 2020-01-27)|https://collection.rcgs.jp/resource/VARIATION0021249"
https://collection.rcgs.jp/resource/AGENT0005976,"島田, 周樹","SHIMADA, Hiroki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,167591",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,167591/ (accessed 2020-01-15)|https://collection.rcgs.jp/resource/VARIATION0001269"
https://collection.rcgs.jp/resource/AGENT0004983,四方宏昌,Hiromasa Shikata,,,,,,,https://www.wikidata.org/entity/Q15895058,,,http://id.loc.gov/vocabulary/iso639-2/jpn,,,,2000,,,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0024697|https://www.wikidata.org/entity/Q15895058 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,57574/ (accessed 2019-11-11)"
https://collection.rcgs.jp/resource/AGENT0005883,"伊藤, 大介","ITO, Daisuke",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,89924",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,89924/ (accessed 2020-01-14)|https://collection.rcgs.jp/resource/VARIATION0024235"
https://collection.rcgs.jp/resource/AGENT0004670,"吉本, 裕仁","YOSHIMOTO, Hirohito",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55585",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55585/ (accessed 2019-10-21)|https://collection.rcgs.jp/resource/VARIATION0027215|https://www.nintendo.co.jp/wiiu/amaj/guide/page_09.html (accessed 2019-10-21)"
https://collection.rcgs.jp/resource/AGENT0005588,"今泉, 健一郎","IMAIZUMI, Kenichiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,486530",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,486530/ (accessed 2019-12-10)|https://ja.wikipedia.org/wiki/コジマプロダクション (accessed 2019-12-10)|https://collection.rcgs.jp/resource/VARIATION0007295"
https://collection.rcgs.jp/resource/AGENT0005098,下村陽子,Yoko Shimomura,Yōko Shimomura|Youko Shimomura|Shimomura Youko|Shimomura Yoko,http://www.midiplex.com,,ISNI:0000 0000 0130 1973,https://id.ndl.go.jp/auth/ndlna/00617435,https://viaf.org/viaf/66685960,https://www.wikidata.org/entity/Q1073854,https://twitter.com/midiplex,https://ja.wikipedia.org/wiki/下村陽子,,,,,1967,,,,,,JP,,,"https://www.wikidata.org/entity/Q1073854 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/下村陽子 (accessed 2019-11-13)|https://www.mobygames.com/developer/sheet/view/developerId,36646/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0004255,,Sam Sheth,,,,,,,https://www.wikidata.org/entity/Q56629839,,,,,,,,,,,,,,,,https://www.wikidata.org/entity/Q56629839 (accessed 2020-08-28)
https://collection.rcgs.jp/resource/AGENT0005127,,"HIGUCHI, Kuniaki ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,293571",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,293571/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0004303,エリザベス・マギー,Elizabeth Magie,Elizabeth J. Magie|Elizabeth Magie Phillips|Lizzie J. Magie|Lizzie Magie,,,,,https://viaf.org/viaf/526144783049097672126,https://www.wikidata.org/entity/Q273459,,,http://id.loc.gov/vocabulary/iso639-2/eng,,,Game Designer,1866,1948,"Macomb, Illinois","Arlington, Virginia",,,US,,,https://www.wikidata.org/entity/Q273459 (accessed 2020-08-28)|https://en.wikipedia.org/wiki/Lizzie_Magie (accessed 2019-09-13)
https://collection.rcgs.jp/resource/AGENT0004533,,"MORIYA, Yosuke ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,110342",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/PACKAGE0010431|https://www.mobygames.com/developer/sheet/view/developerId,110342/ (accessed 2019-10-16)"
https://collection.rcgs.jp/resource/AGENT0006144,いのうえよしのり,"INOUE, Yoshinori",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,62341",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0008020|https://www.mobygames.com/developer/sheet/view/developerId,62341/ (accessed 2020-02-05)"
https://collection.rcgs.jp/resource/AGENT0005748,宮村優子,Yūko Miyamura,Yuko Miyamura|미야무|みやむー|Yuuko Miyamura|Miyamura Yuko|Miyamura Yūko|關優子,,,,https://id.ndl.go.jp/auth/ndlna/00539584,https://viaf.org/viaf/257864137,https://www.wikidata.org/entity/Q2279779,https://twitter.com/386miyamura,https://ja.wikipedia.org/wiki/宮村優子_(声優),http://id.loc.gov/vocabulary/iso639-2/jpn,,,声優,1972,,兵庫県神戸市,,,,JP,,,"https://www.mobygames.com/developer/sheet/view/developerId,451227/ (accessed 2019-12-16)|https://www.wikidata.org/entity/Q2279779 (accessed 2020-08-28)|https://collection.rcgs.jp/resource/VARIATION0007189|https://ja.wikipedia.org/wiki/宮村優子_(声優) (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0005205,"山口, もと","YAMAGUCHI, Moto",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125914",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125914/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0004439,戸高一生,Kazumi Totaka,토타케케|토타카 카즈미,,,ISNI:0000 0004 0669 5683,,https://viaf.org/viaf/308181221,https://www.wikidata.org/entity/Q1371555,https://twitter.com/a_slice_of_life,https://ja.wikipedia.org/wiki/戸高一生,,,,,1967,,,,,,JP,,,"https://www.mobygames.com/developer/sheet/view/developerId,51080/ (accessed 2019-11-19)|https://www.wikidata.org/entity/Q1371555 (accessed 2020-08-28)|https://collection.rcgs.jp/resource/VARIATION0024421"
https://collection.rcgs.jp/resource/AGENT0004517,,"INOUE, Keijiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55556",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024235|https://www.mobygames.com/developer/sheet/view/developerId,55556/ (accessed 2019-10-21)"
https://collection.rcgs.jp/resource/AGENT0004831,,"Eric, Bailey",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,222606",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,222606/ (accessed 2019-10-30)|https://collection.rcgs.jp/resource/VARIATION0016343"
https://collection.rcgs.jp/resource/AGENT0004653,,"FUKUI, Kimiyoshi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59357",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59357/ (accessed 2019-10-21)|https://collection.rcgs.jp/resource/VARIATION0010277"
https://collection.rcgs.jp/resource/AGENT0005407,"高村, 潤","TAKAMURA, Jun",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,70097",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,70097/ (accessed 2019-11-19)|https://collection.rcgs.jp/resource/VARIATION0024697"
https://collection.rcgs.jp/resource/AGENT0004985,"一角, 崇行","IKKAKU, Takayuki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,220147",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024697|https://www.mobygames.com/developer/sheet/view/developerId,220147/ (accessed 2019-11-11)"
https://collection.rcgs.jp/resource/AGENT0005048,"森本, 嘉久","MORIMOTO, Yoshihisa",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55551",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,55551/ (accessed 2019-11-12)"
https://collection.rcgs.jp/resource/AGENT0005619,"山本, 次行","YAMAMOTO, Tsuguyuki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,194449",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,194449/ (accessed 2019-12-10)|https://collection.rcgs.jp/resource/VARIATION0017681"
https://collection.rcgs.jp/resource/AGENT0005712,,"KADOWAKI, Mitsuhiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,82622",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001317|https://www.mobygames.com/developer/sheet/view/developerId,82622/ (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0006112,"一条, 裕司","ICHIJO, Yuji",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,209599",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024421|https://www.mobygames.com/developer/sheet/view/developerId,209599/ (accessed 2020-01-28)|https://www.nintendo.co.jp/jobs/keyword/30.html (accessed 2020-01-28)"
https://collection.rcgs.jp/resource/AGENT0005763,"田島, 賢","TAJIMA, Masaru",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,126072",,,,作曲家,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,126072/ (accessed 2019-12-16)|https://collection.rcgs.jp/resource/VARIATION0003061|https://ja.wikipedia.org/wiki/ゲーム音楽の作曲家一覧 (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0005260,今村孝矢,Takaya Imamura,,,,,,,https://www.wikidata.org/entity/Q6854316,,https://ja.wikipedia.org/wiki/今村孝矢,,,,,1966,,,,,,JP,,,"https://www.mobygames.com/developer/sheet/view/developerId,53613/ (accessed 2019-11-13)|https://www.wikidata.org/entity/Q6854316 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/今村孝 (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0004508,,"TAKEGUCHI, Masahiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,69456",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024235|https://www.mobygames.com/developer/sheet/view/developerId,69456/ (accessed 2019-10-16)"
https://collection.rcgs.jp/resource/AGENT0006257,"坂元, 信也","SAKAMOTO, Shinya",ラッシャー坂元|RUSHER SAKAMOTO,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,51708",,,,,,,,,,,,,,"https://ja.wikipedia.org/wiki/クォース (accessed 2020-02-10)|https://www.mobygames.com/developer/sheet/view/developerId,51708/ (accessed 2020-02-10)|https://collection.rcgs.jp/resource/VARIATION0000196"
https://collection.rcgs.jp/resource/AGENT0004510,,Massimo Maietti,,,,,,,https://www.wikidata.org/entity/Q3851330,,,,,,,1974,,,,,,IT,,,"https://it.wikipedia.org/wiki/Massimo_Maietti (accessed 2019-10-16)|https://www.mobygames.com/developer/sheet/view/developerId,122043/ (accessed 2019-10-16)|https://www.wikidata.org/entity/Q3851330 (accessed 2020-08-28)|https://collection.rcgs.jp/resource/PACKAGE0009372"
https://collection.rcgs.jp/resource/AGENT0005319,"久馬, 浩一","KYUMA, Koichi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,181633",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,181633/ (accessed 2019-11-18)|https://collection.rcgs.jp/resource/PACKAGE0007379VARIATION0027215"
https://collection.rcgs.jp/resource/AGENT0005151,"船木, 真子","FUNAKI, Masako",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125912",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125912/ (accessed )"
https://collection.rcgs.jp/resource/AGENT0004925,,"Nicko, Gonzalez",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59391",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0015050|https://www.mobygames.com/developer/sheet/view/developerId,59391/ (accessed 2019-11-08)"
https://collection.rcgs.jp/resource/AGENT0004672,"疋野, 光啓","HIKINO, Mitsuhiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,69451",http://id.loc.gov/vocabulary/iso639-2/jpn,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,69451/ (accessed 2019-10-21)|https://www.nintendo.co.jp/nom/0405/1_2/index.html (accessed 2019-10-21)|https://collection.rcgs.jp/resource/VARIATION0027215"
https://collection.rcgs.jp/resource/AGENT0004576,,"NAGAI, Misa ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,100030",,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0009471
https://collection.rcgs.jp/resource/AGENT0003567,"藤本, 雅彦",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47021,,,,,1959,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019270
https://collection.rcgs.jp/resource/AGENT0005553,"奥村, 一晃","OKUMURA, Kazuaki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,53564",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0000170|https://www.mobygames.com/developer/sheet/view/developerId,53564/ (accessed 2019-12-04)|https://ja.wikipedia.org/wiki/デッドゾーン_(ゲーム)#スタッフ (accessed 2019-12-04)"
https://collection.rcgs.jp/resource/AGENT0005592,"向井, 久美子","MUKAI, Kumiko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,62405",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,62405/ (accessed 2019-12-10)|https://collection.rcgs.jp/resource/VARIATION0000979"
https://collection.rcgs.jp/resource/AGENT0004735,五十嵐孝司,Koji Igarashi,,,,ISNI:0000 0003 7616 0505,,https://viaf.org/viaf/252948252,https://www.wikidata.org/entity/Q2713547,,https://ja.wikipedia.org/wiki/五十嵐孝司,,,,ゲームデザイナー,1968,,,,,,JP,,,"https://www.wikidata.org/entity/Q2713547 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/五十嵐孝司 (accessed 2019-10-28)|https://www.mobygames.com/developer/sheet/view/developerId,204231/ (accessed 2019-10-28)|https://collection.rcgs.jp/resource/VARIATION0007295"
https://collection.rcgs.jp/resource/AGENT0005891,"渡辺, 大介","WATANABE, Daisuke",,,,,,,,,,,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0027305|https://www.mobygames.com/developer/sheet/view/developerId,894957/ (accessed 2020-01-14)"
https://collection.rcgs.jp/resource/AGENT0006357,,"BUNNO, Hiroshi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,100810",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0004859|https://www.mobygames.com/developer/sheet/view/developerId,100810/ (accessed 2020-02-19)"
https://collection.rcgs.jp/resource/AGENT0006038,"成田, 東吾","NARITA, Togo",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,143283",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0000413|https://www.mobygames.com/developer/sheet/view/developerId,143283/ (accessed 2020-01-22)"
https://collection.rcgs.jp/resource/AGENT0005193,,"TAKAHAYA, Satoru",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,78049",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,78049/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0005415,,"STORBO, Jeffrey",Jeff Storbo|Jeffrey Storbo,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,156511",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,156511/ (accessed )|https://collection.rcgs.jp/resource/VARIATION0027305"
https://collection.rcgs.jp/resource/AGENT0004992,"木村, 茂夫","KIMURA, Shigeo",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59361",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0027305|https://www.mobygames.com/developer/sheet/view/developerId,59361/ (accessed 2019-11-11)"
https://collection.rcgs.jp/resource/AGENT0006101,"内田, 裕美子","UCHIDA, Yumiko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,77129",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,77129/ (accessed 2020-01-28)|https://collection.rcgs.jp/resource/VARIATION0015955"
https://collection.rcgs.jp/resource/AGENT0004424,稲船敬二,Keiji Inafune,,,,ISNI:0000 0003 7740 0072,https://id.ndl.go.jp/auth/ndlna/01231368,https://viaf.org/viaf/255273400,https://www.wikidata.org/entity/Q731559,,https://ja.wikipedia.org/wiki/稲船敬二,,,,,1965,,,,,,JP,,,"https://ja.wikipedia.org/wiki/稲船敬二 (accessed 2019-10-16)|https://www.wikidata.org/entity/Q731559 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,59071/ (accessed 2019-10-16)"
https://collection.rcgs.jp/resource/AGENT0005079,"齋藤, 崇","SAITO, Takashi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,92676",,,,ゲームクリエイター,1967-05-12,,,,,,日本,,,"https://www.mobygames.com/developer/sheet/view/developerId,92676/ (accessed 2019-11-12)|https://kirby.fandom.com/ja/wiki/齋藤崇 (accessed 2019-11-12)|https://collection.rcgs.jp/resource/VARIATION0004826"
https://collection.rcgs.jp/resource/AGENT0006331,"静岡, 太郎","SHIZUOKA, Taro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,451785",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001908|https://ja.wikipedia.org/wiki/ザ・スーパー忍 (accessed 2020-02-12)|https://www.mobygames.com/developer/sheet/view/developerId,451785/ (accessed 2020-02-12)"
https://collection.rcgs.jp/resource/AGENT0006096,"岡田, 寿夫","OKADA, Toshio",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,231295",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,231295/ (accessed 2020-01-28)"
https://collection.rcgs.jp/resource/AGENT0004982,,"IJIRI, Yuki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,502078",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,502078/ (accessed 2019-11-11)|https://collection.rcgs.jp/resource/VARIATION0024235"
https://collection.rcgs.jp/resource/AGENT0006192,,Helge Friedrich,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,118706",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0015380|https://www.mobygames.com/developer/sheet/view/developerId,118706/ (accessed 2020-02-07)"
https://collection.rcgs.jp/resource/AGENT0006087,,Lars Knudson,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,392632",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024308|https://www.mobygames.com/developer/sheet/view/developerId,392632/ (accessed 2020-01-27)"
https://collection.rcgs.jp/resource/AGENT0004648,"今泉, 素行",,,,,,,,,,,,,,,,,,,神奈川県相模原市南区北里1-9-2,,日本,,,
https://collection.rcgs.jp/resource/AGENT0005998,"永田, 昭彦","NAGATA, Akihiko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,71860",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001548|https://www.mobygames.com/developer/sheet/view/developerId,71860/ (accessed 2020-01-22)"
https://collection.rcgs.jp/resource/AGENT0003586,"高橋, 大",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47040,,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019279
https://collection.rcgs.jp/resource/AGENT0003506,"佐々木, 潤","SASAKI, Jun",,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46961,,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019224
