resource_uri,exemplarOf,identifier,spatial,owns,holdingAgent
https://collection.rcgs.jp/resource/ITEM0006272,https://collection.rcgs.jp/resource/PACKAGE0007252,RCGSa0010280|S9606,D3,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001555,https://collection.rcgs.jp/resource/PACKAGE0004840,RCGSa0001553|S5152,C73,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019299,,RCGSa0019422,P13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000771,https://collection.rcgs.jp/resource/PACKAGE0000015,RCGSa0000772|S4384,A27,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004135,https://collection.rcgs.jp/resource/PACKAGE0006465,RCGSa0004232|S7687,D23,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020140,https://collection.rcgs.jp/resource/PACKAGE0023029,RCGSa0021748,A199,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001715,https://collection.rcgs.jp/resource/PACKAGE0000990,RCGSa0001716|S5294,A38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008928,,RCGSa0013423|S17200,16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007595,https://collection.rcgs.jp/resource/PACKAGE0008136,S11403|RCGSa0012217,A86,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013471,,RCGSa0005614|S16289,V93,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021111,https://collection.rcgs.jp/resource/PACKAGE0023799,RCGSa0022634,D72,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001127,https://collection.rcgs.jp/resource/PACKAGE0001068,S4735|RCGSa0001126,A34,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010291,https://collection.rcgs.jp/resource/PACKAGE0006288,RCGSa0015183|S13433,A129,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008669,https://collection.rcgs.jp/resource/PACKAGE0008904,S12023|RCGSa0013279,A112,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011560,https://collection.rcgs.jp/resource/PACKAGE0018354,S15902|RCGSa0017191,A79,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007290,https://collection.rcgs.jp/resource/PACKAGE0005383,S11268|RCGSa0011484,D45,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011102,https://collection.rcgs.jp/resource/PACKAGE0000126,RCGSa0020518|S14200|E-lb-2,A139,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0001503,https://collection.rcgs.jp/resource/PACKAGE0004751,RCGSa0001501|S5104,C77,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015008,,S17893|RCGSa0017387,V187,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004766,https://collection.rcgs.jp/resource/PACKAGE0007040,RCGSa0008690|S3514,A84,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019578,,RCGSa0021287,A187,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019258,,RCGSa0019197,P15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009071,https://collection.rcgs.jp/resource/PACKAGE0009319,RCGSa0013662|S12338,A118,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004484,https://collection.rcgs.jp/resource/PACKAGE0007328,S8643|RCGSa0006688,D26,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005963,https://collection.rcgs.jp/resource/PACKAGE0004173,RCGSa0009965|S9292,C103,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009090,https://collection.rcgs.jp/resource/PACKAGE0009337,RCGSa0013634|S12356,A118,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006732,https://collection.rcgs.jp/resource/PACKAGE0007775,S9947|RCGSa0010896,A98,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006270,https://collection.rcgs.jp/resource/PACKAGE0007617,RCGSa0010278|S9604,A179,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003464,https://collection.rcgs.jp/resource/PACKAGE0002050,S7024|RCGSa0003469,C51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013485,,RCGSa0004533|S16303,V92,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000702,https://collection.rcgs.jp/resource/PACKAGE0006412,S4317|RCGSa0000703,A40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010834,https://collection.rcgs.jp/resource/PACKAGE0010595,RCGSa0015705|S13953,A132,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011750,,S14634|RCGSa0017244,V100,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016399,,S18864|RCGSa0016881,A174,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013716,,S16530|RCGSa0006827,7,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005384,https://collection.rcgs.jp/resource/PACKAGE0006550,RCGSa0009364|S8706,C186,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018661,,RCGSa0018922,P16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004089,https://collection.rcgs.jp/resource/PACKAGE0001317,RCGSa0004122|S7641,C84,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002217,https://collection.rcgs.jp/resource/PACKAGE0003351,S5789|RCGSa0002219,C28,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004703,https://collection.rcgs.jp/resource/PACKAGE0006230,S3847|RCGSa0008627,A82,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015357,,RCGSa0016793|S18228,V194,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019306,,RCGSa0021024,A195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004016,https://collection.rcgs.jp/resource/PACKAGE0006119,RCGSa0004022|S7568,D14,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016433,,RCGSa0017504|S18897,P1.E1,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002871,https://collection.rcgs.jp/resource/PACKAGE0003875,S6435|RCGSa0002876,C29,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008853,,S12187|RCGSa0013331,44,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019699,,RCGSa0021374,A134.E75,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016456,,RCGSa0017549|S18920,P1.E3,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008942,,S17214|RCGSa0013437,16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008213,https://collection.rcgs.jp/resource/PACKAGE0008700,RCGSa0012904|S11827,A107,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013148,,RCGSa0017214|S15980,1,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019475,,RCGSa0021170,A187,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002650,https://collection.rcgs.jp/resource/PACKAGE0003565,S6215|RCGSa0002654,C37,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020209,,RCGSa0021826,A198.E98,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002604,https://collection.rcgs.jp/resource/PACKAGE0003390,RCGSa0002608|S6169,C26,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003441,https://collection.rcgs.jp/resource/PACKAGE0002067,RCGSa0003446|S7001,C54,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015768,,S18634|RCGSa0010526,5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008140,https://collection.rcgs.jp/resource/PACKAGE0008594,S11729|RCGSa0012806,C135,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021556,,RCGSa0023087,C170,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001960,https://collection.rcgs.jp/resource/PACKAGE0004551,RCGSa0001961|S5533,A24,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011100,https://collection.rcgs.jp/resource/PACKAGE0000328,E-lb-7|S14198|RCGSa0020519,A139,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0000183,https://collection.rcgs.jp/resource/PACKAGE0000483,S3740|RCGSa0000184,C79,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019407,,RCGSa0016033,6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018346,,RCGSa0020050,A197,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003400,https://collection.rcgs.jp/resource/PACKAGE0002163,RCGSa0003405|S6961,C51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010632,https://collection.rcgs.jp/resource/PACKAGE0000868,S13764|RCGSa0015525,C150,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014874,,RCGSa0017369|S17769,8,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008716,https://collection.rcgs.jp/resource/PACKAGE0008956,S12069|RCGSa0013110,A114,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001367,https://collection.rcgs.jp/resource/PACKAGE0001201,S4972|RCGSa0001366,A39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020165,,RCGSa0021774,A198.E94,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013228,,RCGSa0016005|S16052,6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011401,https://collection.rcgs.jp/resource/PACKAGE0017968,S15746|RCGSa0009941,A69,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019875,,RCGSa0021505,A72,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004289,https://collection.rcgs.jp/resource/PACKAGE0005666,S7841|RCGSa0004596,D10,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005644,https://collection.rcgs.jp/resource/PACKAGE0006635,RCGSa0009636|S8914,C181,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011551,https://collection.rcgs.jp/resource/PACKAGE0018338,RCGSa0017185|S15893,A129,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000969,https://collection.rcgs.jp/resource/PACKAGE0000954,RCGSa0000969|S4581,C96,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021591,https://collection.rcgs.jp/resource/PACKAGE0024225,RCGSa0023185,A219,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013872,,S16685|RCGSa0004409,V65,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001376,https://collection.rcgs.jp/resource/PACKAGE0001253,S4981|RCGSa0001375,A39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012150,,S14958|RCGSa0006372,23,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010461,https://collection.rcgs.jp/resource/PACKAGE0010432,RCGSa0015399|S13593,D94,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002071,https://collection.rcgs.jp/resource/PACKAGE0000280,S5644|RCGSa0002072,A30,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014790,,RCGSa0005839|S17687,V6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009389,,RCGSa0014125|S12624,53,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010054,https://collection.rcgs.jp/resource/PACKAGE0010204,S13204|RCGSa0014633,D91,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009378,https://collection.rcgs.jp/resource/PACKAGE0009622,S12613|RCGSa0013931,C136,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001287,https://collection.rcgs.jp/resource/PACKAGE0001247,S4894|RCGSa0001286,A39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015424,,S18292|RCGSa0016898,A166,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007319,https://collection.rcgs.jp/resource/PACKAGE0005850,S10677|RCGSa0011513,D47,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001455,https://collection.rcgs.jp/resource/PACKAGE0004764,S5060|RCGSa0001454,C69,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015670,,S18536|RCGSa0006845,A177,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013466,,RCGSa0012859|S16284,15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005976,https://collection.rcgs.jp/resource/PACKAGE0004382,S9306|RCGSa0009978,C103,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015017,,RCGSa0017321|S17900,V186,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001936,https://collection.rcgs.jp/resource/PACKAGE0004635,RCGSa0001937|S5514,A14,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002036,https://collection.rcgs.jp/resource/PACKAGE0000012,RCGSa0002037|S5609,C165,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021511,https://collection.rcgs.jp/resource/PACKAGE0009937,RCGSa0023109,D116,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006298,https://collection.rcgs.jp/resource/PACKAGE0004010,S9641|RCGSa0010306,C113,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019600,,RCGSa0021178,A196.E67,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004004,https://collection.rcgs.jp/resource/PACKAGE0005986,RCGSa0004010|S7556,D13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014469,,S17369|RCGSa0015873,13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001795,https://collection.rcgs.jp/resource/PACKAGE0000153,S5374|RCGSa0001796,C165,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007505,https://collection.rcgs.jp/resource/PACKAGE0003473,S10839|RCGSa0012126,C122,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009929,https://collection.rcgs.jp/resource/PACKAGE0010116,S13110|RCGSa0014641,D91,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001201,https://collection.rcgs.jp/resource/PACKAGE0001134,RCGSa0001200|S4809,A34,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000157,https://collection.rcgs.jp/resource/PACKAGE0000482,RCGSa0000158|S3688,C80,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011659,,RCGSa0006027|S14546,V73,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011139,https://collection.rcgs.jp/resource/PACKAGE0015388,RCGSa0020476|S14232|E-lb-114,A140,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0020168,,RCGSa0021724,A198.E95,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002655,https://collection.rcgs.jp/resource/PACKAGE0004137,RCGSa0002659|S6220,C32,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020007,,RCGSa0021625,C193,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017383,,RCGSa0018512,P11.E44,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020001,,RCGSa0021619,C193,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014109,,RCGSa0006327|S16922,38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020461,,RCGSa0022055,53,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007062,https://collection.rcgs.jp/resource/PACKAGE0007678,RCGSa0011230|S10219,A103,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019610,,RCGSa0021191,A196.E69,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005264,https://collection.rcgs.jp/resource/PACKAGE0001770,RCGSa0009242|S8567,A89,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001748,https://collection.rcgs.jp/resource/PACKAGE0001033,RCGSa0001749|S5327,A33,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019186,,RCGSa0018703,P16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014050,,RCGSa0005482|S16863,V54,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012978,,S15630|RCGSa0016341,39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021378,https://collection.rcgs.jp/resource/PACKAGE0024037,RCGSa0022884,C196,https://collection.rcgs.jp/resource/AGENT0000848,
